3.5	-0.003333333	0.01
3.5	-0.001666667	0.01
3.5	-0.001666667	0.01
3.5	-0.001666667	0.01
3.5	-0.001666667	0.01
3.5	-0.001666667	0.01
3.5	-0.001666667	0.01
3.5	-0.001666667	0.01
3.5	-0.001666667	0.01
3.5	-0.001666667	0.01
3.5	-0.001666667	0.01
3.5	-0.001666667	0.01
3.5	-0.001666667	0.01
3.5	-0.001666667	0.01
3.5	-0.001666667	0.01
3.5	-0.003333333	0.01
3.5	-0.003333333	0.01
3.5	-0.001666667	0.01
3.5	-0.001666667	0.01
3.5	-0.001666667	0.01
3.5	-0.001666667	0.01
3.5	-0.001666667	0.01
3.5	-0.001666667	0.01
3.5	-0.001666667	0.01
3.5	-0.001666667	0.01
3.5	-0.003333333	0.009
3.5	-0.003333333	0.009
3.5	-0.001666667	0.009
3.6	-0.001666667	0.009
3.6	-0.001666667	0.009
3.6	-0.001666667	0.009
3.6	-0.001666667	0.009
3.6	-0.001666667	0.009
3.6	-0.001666667	0.009
3.6	-0.001666667	0.009
3.6	-0.001666667	0.009
3.6	-0.001666667	0.009
3.6	-0.003333333	0.009
3.7	-0.003333333	0.009
3.7	-0.003333333	0.009
3.7	-0.003333333	0.009
3.7	-0.003333333	0.009
3.7	-0.001666667	0.009
3.7	-0.001666667	0.009
3.7	-0.001666667	0.009
3.7	-0.001666667	0.009
3.7	-0.001666667	0.009
3.7	-0.001666667	0.009
3.7	-0.001666667	0.009
3.7	-0.001666667	0.009
3.7	-0.001666667	0.009
3.7	-0.001666667	0.009
3.7	-0.001666667	0.009
3.7	-0.001666667	0.009
3.7	-0.001666667	0.009
3.7	-0.001666667	0.009
3.7	-0.001666667	0.009
3.7	-0.001666667	0.009
3.7	-0.001666667	0.009
3.7	-0.001666667	0.008
3.7	-0.001666667	0.008
3.7	-0.001666667	0.008
3.7	-0.001666667	0.008
3.7	-0.001666667	0.008
3.6	-0.001666667	0.008
3.6	-0.001666667	0.008
3.6	-0.001666667	0.008
3.6	-0.001666667	0.008
3.6	-0.001666667	0.008
3.6	-0.001666667	0.008
3.6	-0.001666667	0.008
3.6	-0.001666667	0.008
3.5	-0.003333333	0.008
3.6	-0.003333333	0.008
3.6	-0.003333333	0.008
3.6	-0.003333333	0.008
3.5	-0.003333333	0.008
3.5	-0.003333333	0.008
3.5	-0.003333333	0.008
3.5	-0.003333333	0.008
3.5	-0.003333333	0.008
3.5	-0.003333333	0.008
3.5	-0.003333333	0.008
3.5	-0.006666667	0.008
3.6	-0.006666667	0.008
3.6	-0.006666667	0.008
3.5	-0.006666667	0.008
3.5	-0.005	0.007
3.5	-0.005	0.007
3.5	-0.005	0.007
3.4	-0.005	0.007
3.4	-0.005	0
3.5	-0.003333333	0
3.5	-0.006666667	0
3.6	-0.011666667	0
3.7	-0.011666667	0
4	-0.008333333	0
4.3	-0.005	0
4.6	0	0.001
4.6	0.01	0.002
4.6	0.021666667	0.003
4.6	0.035	0.005
4.6	0.181666667	0.006
4.7	0.2	0.008
4.8	0.223333333	0.011
5	0.24	0.013
5.2	0.266666667	0.016
5.4	0.293333333	0.019
5.5	0.316666667	0.022
5.7	0.338333333	0.025
5.9	0.356666667	0.029
6.1	0.37	0.032
6.3	0.385	0.036
6.5	0.396666667	0.04
6.7	0.411666667	0.044
6.9	0.421666667	0.049
7.1	0.431666667	0.053
7.3	0.44	0.057
7.5	0.441666667	0.062
7.7	0.453333333	0.066
7.9	0.458333333	0.071
8.1	0.471666667	0.076
8.3	0.478333333	0.08
8.5	0.488333333	0.085
8.7	0.495	0.09
8.9	0.503333333	0.095
9.2	0.516666667	0.101
9.4	0.53	0.106
9.6	0.536666667	0.111
9.9	0.55	0.117
10.1	0.56	0.122
10.4	0.571666667	0.128
10.6	0.581666667	0.134
10.8	0.59	0.14
11	0.6	0.146
11.2	0.598333333	0.152
11.4	0.6	0.158
11.6	0.6	0.164
11.8	0.6	0.17
11.9	0.598333333	0.176
12.1	0.596666667	0.182
12.2	0.595	0.188
12.4	0.593333333	0.194
12.5	0.59	0.199
12.6	0.588333333	0.205
12.8	0.585	0.211
12.9	0.58	0.217
13	0.576666667	0.222
13.1	0.571666667	0.228
13.3	0.566666667	0.233
13.4	0.561666667	0.239
13.5	0.556666667	0.244
13.6	0.551666667	0.25
13.7	0.546666667	0.255
13.8	0.541666667	0.26
13.9	0.535	0.265
14	0.528333333	0.271
14	0.521666667	0.276
14.1	0.513333333	0.281
14.2	0.506666667	0.285
14.2	0.498333333	0.29
14.3	0.49	0.295
14.4	0.481666667	0.299
14.4	0.473333333	0.304
14.5	0.463333333	0.308
14.6	0.455	0.313
14.6	0.445	0.317
14.7	0.436666667	0.321
14.8	0.428333333	0.325
14.8	0.42	0.329
14.9	0.411666667	0.333
15	0.405	0.337
15	0.396666667	0.34
15.1	0.388333333	0.344
15.1	0.378333333	0.348
15.1	0.37	0.351
15.2	0.36	0.354
15.2	0.35	0.358
15.2	0.34	0.361
15.3	0.33	0.364
15.3	0.32	0.367
15.3	0.308333333	0.369
15.3	0.296666667	0.372
15.3	0.286666667	0.375
15.4	0.273333333	0.377
15.4	0.261666667	0.379
15.4	0.25	0.382
15.4	0.24	0.384
15.4	0.228333333	0.386
15.4	0.216666667	0.387
15.4	0.205	0.389
15.4	0.195	0.391
15.4	0.183333333	0.392
15.3	0.171666667	0.394
15.3	0.161666667	0.395
15.3	0.151666667	0.396
15.3	0.141666667	0.397
15.3	0.131666667	0.398
15.3	0.121666667	0.399
15.3	0.111666667	0.4
15.3	0.103333333	0.401
15.3	0.095	0.402
15.3	0.086666667	0.402
15.3	0.078333333	0.403
15.3	0.071666667	0.403
15.2	0.065	0.404
15.3	0.056666667	0.404
15.3	0.051666667	0.405
15.3	0.048333333	0.405
15.3	0.045	0.405
15.3	0.045	0.406
15.3	0.043333333	0.406
15.3	-0.081666667	0.405
15	-0.211666667	0.403
11.2	-0.303333333	0.4
9	-0.415	0.395
7.5	-0.51	0.389
6.8	-0.601666667	0.383
6.5	-0.673333333	0.375
6.3	-0.721666667	0.367
6.2	-0.75	0.359
6.1	-0.761666667	0.35
5.9	-0.763333333	0.342
5.7	-0.756666667	0.333
5.6	-0.755	0.325
5.6	-0.75	0.317
5.5	-0.745	0.308
5.4	-0.733333333	0.3
5.3	-0.72	0.292
5.3	-0.703333333	0.284
5.3	-0.686666667	0.277
5.3	-0.67	0.269
5.2	-0.655	0.262
5	-0.635	0.255
4.7	-0.618333333	0.248
4.5	-0.606666667	0.241
4.4	-0.601666667	0.235
4.4	-0.596666667	0.228
4.4	-0.591666667	0.221
4.4	-0.585	0.215
4.5	-0.575	0.209
4.5	-0.563333333	0.202
4.5	-0.55	0.196
4.5	-0.536666667	0.19
4.5	-0.526666667	0.184
4.5	-0.52	0.179
4.5	-0.51	0.173
4.4	-0.498333333	0.167
4.4	-0.486666667	0.162
4.4	-0.475	0.157
4.4	-0.461666667	0.151
4.4	-0.451666667	0.146
4.3	-0.44	0.142
4.3	-0.43	0.137
4.3	-0.421666667	0.132
4.3	-0.41	0.127
4.2	-0.403333333	0.123
4.2	-0.391666667	0.119
4.2	-0.381666667	0.114
4.1	-0.371666667	0.11
4.1	-0.363333333	0.106
4.1	-0.353333333	0.102
4	-0.345	0.098
4	-0.336666667	0.095
4	-0.328333333	0.091
3.9	-0.318333333	0.087
3.9	-0.313333333	0.084
3.8	-0.306666667	0.081
3.8	-0.3	0.077
3.8	-0.293333333	0.074
3.7	-0.286666667	0.071
3.7	-0.276666667	0.068
3.7	-0.27	0.065
3.6	-0.263333333	0.062
3.6	-0.256666667	0.059
3.5	-0.25	0.056
3.5	-0.241666667	0.053
3.5	-0.235	0.051
3.5	-0.228333333	0.048
3.4	-0.22	0.046
3.4	-0.211666667	0.043
3.4	-0.203333333	0.041
3.4	-0.193333333	0.039
3.4	-0.185	0.037
3.4	-0.178333333	0.035
3.3	-0.171666667	0.033
3.3	-0.165	0.031
3.3	-0.156666667	0.029
3.3	-0.148333333	0.028
3.3	-0.141666667	0.026
3.2	-0.135	0.025
3.2	-0.13	0.023
3.2	-0.123333333	0.022
3.2	-0.118333333	0.02
3.3	-0.113333333	0.019
3.3	-0.106666667	0.018
3.2	-0.098333333	0.017
3.2	-0.091666667	0.016
3.2	-0.085	0.015
3.2	-0.078333333	0.014
3.2	-0.071666667	0.013
