3.4	-0.006666667	0
3.4	-0.006666667	0
3.4	-0.006666667	0
3.4	-0.006666667	0
3.4	-0.006666667	0
3.4	-0.006666667	0
3.3	-0.006666667	0
3.3	-0.006666667	0
3.3	-0.006666667	0
3.3	-0.006666667	0
3.3	-0.006666667	0
3.3	-0.006666667	0
3.3	-0.006666667	0
3.3	-0.006666667	0
3.3	-0.006666667	0
3.3	-0.006666667	0
3.2	-0.006666667	0
3.2	-0.006666667	0
3.2	-0.006666667	0
3.2	-0.005	0
3.2	-0.005	0
3.2	-0.006666667	0
3.2	-0.006666667	0
3.2	-0.006666667	0
3.2	-0.006666667	0
3.2	-0.005	0
3.2	-0.005	0
3.2	-0.005	0
3.2	-0.005	0
3.2	-0.005	0
3.3	-0.006666667	0
3.2	-0.006666667	0
3.2	-0.006666667	0
3.2	-0.006666667	0
3.2	-0.005	0
3.2	-0.005	0
3.2	-0.005	0
3.1	-0.005	0
3.2	-0.003333333	0
3.2	-0.005	0
3.2	-0.005	0
3.2	-0.005	0
3.2	-0.005	0
3.2	-0.005	0
3.2	-0.005	0
3.2	-0.005	0
3.2	-0.003333333	0
3.2	-0.003333333	0
3.3	-0.003333333	0
3.3	-0.005	0
3.3	-0.008333333	0
3.4	-0.008333333	0
3.6	-0.005	0
3.7	-0.001666667	0.001
3.9	0.005	0.002
4	0.015	0.003
4	0.026666667	0.005
4.2	0.168333333	0.007
4.3	0.188333333	0.009
4.4	0.208333333	0.011
4.6	0.225	0.014
4.8	0.243333333	0.016
4.9	0.26	0.019
5.1	0.271666667	0.022
5.3	0.288333333	0.025
5.4	0.3	0.028
5.6	0.31	0.031
5.7	0.32	0.035
5.9	0.328333333	0.038
6.1	0.335	0.041
6.2	0.345	0.045
6.4	0.348333333	0.049
6.6	0.36	0.052
6.8	0.371666667	0.056
7	0.383333333	0.06
7.2	0.398333333	0.064
7.4	0.41	0.068
7.6	0.421666667	0.073
7.8	0.43	0.077
8	0.448333333	0.082
8.3	0.461666667	0.087
8.5	0.473333333	0.091
8.7	0.485	0.096
8.9	0.49	0.101
9.1	0.5	0.106
9.3	0.508333333	0.112
9.5	0.515	0.117
9.7	0.521666667	0.122
9.9	0.525	0.127
10.1	0.528333333	0.133
10.3	0.531666667	0.138
10.5	0.536666667	0.144
10.7	0.543333333	0.149
10.9	0.548333333	0.155
11.1	0.551666667	0.16
11.3	0.556666667	0.166
11.5	0.56	0.171
11.7	0.566666667	0.177
11.9	0.571666667	0.183
12.1	0.576666667	0.189
12.3	0.583333333	0.195
12.5	0.588333333	0.201
12.7	0.59	0.207
12.9	0.595	0.213
13.1	0.603333333	0.219
13.3	0.608333333	0.225
13.5	0.615	0.231
13.8	0.62	0.237
14	0.623333333	0.244
14.2	0.628333333	0.25
14.4	0.635	0.256
14.6	0.64	0.263
14.8	0.646666667	0.269
15	0.65	0.276
15.3	0.653333333	0.282
15.3	0.653333333	0.288
12.6	0.628333333	0.293
10.6	0.596666667	0.297
10.3	0.548333333	0.3
10.4	0.471666667	0.301
10.7	0.383333333	0.301
13.4	0.288333333	0.301
13.7	-0.041666667	0.3
13.7	-0.05	0.3
