1.6	0.001666667	0.003
1.8	0.011666667	0.004
2.0	0.023333333	0.006
2.2	0.035	0.007
2.5	0.046666667	0.009
2.7	0.188333333	0.011
3.0	0.21	0.013
3.3	0.231666667	0.015
3.6	0.253333333	0.018
3.9	0.275	0.02
4.3	0.296666667	0.023
4.6	0.318333333	0.027
4.9	0.338333333	0.03
5.3	0.355	0.034
5.6	0.368333333	0.037
5.8	0.378333333	0.041
6.1	0.385	0.045
6.3	0.39	0.049
6.6	0.393333333	0.053
6.8	0.398333333	0.057
7.1	0.403333333	0.061
7.3	0.406666667	0.065
7.5	0.41	0.069
7.8	0.411666667	0.073
8.0	0.413333333	0.077
8.2	0.416666667	0.081
8.5	0.42	0.086
8.7	0.421666667	0.09
9.0	0.426666667	0.094
9.2	0.43	0.098
9.5	0.435	0.103
9.7	0.44	0.107
10.0	0.443333333	0.112
10.3	0.45	0.116
10.5	0.455	0.121
10.8	0.461666667	0.125
11.1	0.466666667	0.13
11.4	0.471666667	0.135
11.7	0.475	0.14
12.0	0.48	0.144
12.3	0.483333333	0.149
12.6	0.486666667	0.154
12.9	0.488333333	0.159
13.2	0.491666667	0.164
13.5	0.493333333	0.169
13.7	0.493333333	0.174
14.0	0.491666667	0.179
14.2	0.491666667	0.184
14.5	0.488333333	0.188
14.7	0.485	0.193
14.9	0.48	0.198
15.1	0.473333333	0.202
15.3	0.466666667	0.207
15.4	0.46	0.211
15.6	0.451666667	0.216
15.7	0.441666667	0.22
15.9	0.431666667	0.224
16.0	0.421666667	0.228
16.1	0.41	0.231
16.2	0.4	0.235
16.3	0.388333333	0.239
16.4	0.376666667	0.242
16.5	0.365	0.245
16.6	0.353333333	0.249
16.7	0.341666667	0.252
16.8	0.33	0.255
16.9	0.318333333	0.258
17.0	0.306666667	0.26
17.0	0.295	0.263
17.1	0.281666667	0.265
17.1	0.268333333	0.268
17.2	0.255	0.27
17.2	0.241666667	0.272
17.3	0.226666667	0.274
17.3	0.213333333	0.276
17.3	0.198333333	0.277
17.3	0.185	0.279
17.4	0.171666667	0.28
17.4	0.156666667	0.281
17.4	0.143333333	0.282
17.4	0.13	0.283
17.3	0.116666667	0.284
17.3	0.105	0.285
17.3	0.091666667	0.285
17.3	0.08	0.286
17.3	0.07	0.286
17.3	0.06	0.286
17.3	0.051666667	0.287
17.3	0.043333333	0.287
17.3	0.036666667	0.287
17.3	0.031666667	0.287
17.3	0.03	0.287
17.3	0.026666667	0.288
17.3	0.026666667	0.288
17.3	0.025	0.288
17.3	0.025	0.288
17.3	0.025	0.289
17.3	0.025	0.289
17.2	0.025	0.289
17.2	0.025	0.29
17.2	0.025	0.29
17.2	0.025	0.29
17.2	0.025	0.29
17.2	0.025	0.291
17.3	0.025	0.291
17.3	0.026666667	0.291
17.3	0.026666667	0.291
17.3	0.026666667	0.292
17.3	0.026666667	0.292
17.3	0.026666667	0.292
17.3	0.026666667	0.293
17.3	0.026666667	0.293
17.4	0.026666667	0.293
17.4	0.025	0.293
17.4	0.025	0.294
17.4	0.023333333	0.294
17.4	0.023333333	0.294
17.4	0.023333333	0.294
17.4	0.021666667	0.295
17.4	0.021666667	0.295
17.4	0.021666667	0.295
17.5	0.02	0.295
17.5	0.02	0.295
17.5	0.018333333	0.295
17.5	0.018333333	0.296
17.4	0.015	0.296
17.5	0.013333333	0.296
17.5	0.011666667	0.296
17.5	0.01	0.296
17.5	0.008333333	0.296
17.5	0.006666667	0.296
17.4	0.006666667	0.296
17.4	0.005	0.296
17.4	0.003333333	0.296
17.4	0.003333333	0.296
17.4	0.0	0.296
17.4	-0.001666667	0.296
17.4	-0.003333333	0.296
17.4	-0.003333333	0.296
17.4	-0.003333333	0.296
17.3	-0.003333333	0.296
17.3	-0.003333333	0.296
17.3	-0.003333333	0.296
17.3	-0.001666667	0.296
17.3	-0.001666667	0.296
17.3	-0.001666667	0.296
17.3	-0.003333333	0.296
17.3	-0.003333333	0.296
17.2	-0.005	0.296
17.2	-0.005	0.296
17.2	-0.003333333	0.296
17.2	-0.005	0.295
17.2	-0.005	0.295
17.3	-0.003333333	0.295
17.2	-0.003333333	0.295
17.2	-0.003333333	0.295
17.2	-0.005	0.295
17.2	-0.005	0.295
17.2	-0.005	0.295
17.2	-0.005	0.295
17.2	-0.005	0.295
17.2	-0.005	0.295
17.2	-0.005	0.295
17.2	-0.005	0.295
17.2	-0.005	0.295
17.2	-0.005	0.295
17.3	-0.005	0.295
17.3	-0.005	0.294
17.2	-0.005	0.294
17.3	-0.005	0.294
17.3	-0.006666667	0.294
17.3	-0.006666667	0.294
17.3	-0.006666667	0.294
17.3	-0.005	0.294
17.3	-0.005	0.294
17.3	-0.005	0.294
17.3	-0.005	0.294
17.3	-0.005	0.294
17.2	-0.005	0.294
17.2	-0.005	0.294
17.2	-0.003333333	0.294
17.2	-0.003333333	0.294
17.2	-0.003333333	0.294
17.2	-0.003333333	0.294
17.2	-0.003333333	0.294
17.2	-0.003333333	0.294
17.2	-0.003333333	0.294
17.2	-0.003333333	0.294
17.2	-0.003333333	0.293
17.2	-0.003333333	0.293
17.2	-0.003333333	0.293
17.2	-0.005	0.293
17.2	-0.005	0.293
17.2	-0.005	0.293
17.2	-0.005	0.293
17.2	-0.006666667	0.293
17.2	-0.005	0.293
17.2	-0.005	0.293
17.2	-0.005	0.293
17.2	-0.005	0.293
17.2	-0.005	0.293
17.2	-0.005	0.293
17.2	-0.005	0.293
17.2	-0.005	0.293
17.2	-0.005	0.293
17.2	-0.005	0.292
17.3	-0.005	0.292
17.3	-0.005	0.292
17.3	-0.005	0.292
17.3	-0.003333333	0.292
17.3	-0.003333333	0.292
17.2	-0.003333333	0.292
17.2	-0.003333333	0.292
17.2	-0.001666667	0.292
17.2	-0.001666667	0.292
17.2	-0.003333333	0.292
17.2	-0.003333333	0.292
17.2	-0.003333333	0.292
17.2	-0.003333333	0.292
17.2	-0.003333333	0.292
17.2	-0.003333333	0.292
17.1	-0.003333333	0.292
17.1	-0.003333333	0.292
17.1	-0.003333333	0.292
17.1	-0.003333333	0.292
17.2	-0.001666667	0.292
17.2	-0.001666667	0.292
17.2	-0.001666667	0.292
17.1	-0.001666667	0.292
17.2	-0.001666667	0.292
17.2	-0.001666667	0.292
17.2	-0.001666667	0.292
17.2	-0.001666667	0.292
17.2	-0.003333333	0.292
17.3	-0.003333333	0.292
17.3	-0.003333333	0.292
17.3	-0.003333333	0.292
17.3	-0.003333333	0.292
17.3	-0.005	0.292
17.3	-0.005	0.292
17.3	-0.005	0.292
17.3	-0.006666667	0.291
17.3	-0.005	0.291
17.3	-0.005	0.291
17.3	-0.005	0.291
17.3	-0.005	0.291
17.3	-0.005	0.291
17.3	-0.005	0.291
17.3	-0.005	0.291
17.3	-0.006666667	0.291
17.3	-0.006666667	0.291
17.3	-0.006666667	0.291
17.4	-0.006666667	0.291
17.4	-0.006666667	0.291
17.3	-0.006666667	0.291
17.3	-0.006666667	0.291
17.3	-0.006666667	0.29
17.3	-0.006666667	0.29
17.3	-0.005	0.29
17.3	-0.005	0.29
17.3	-0.005	0.29
17.3	-0.005	0.29
17.2	-0.005	0.29
17.3	-0.005	0.29
17.2	-0.005	0.29
17.2	-0.005	0.29
17.3	-0.005	0.29
17.3	-0.005	0.29
17.3	-0.005	0.29
17.3	-0.005	0.29
17.3	-0.005	0.29
17.3	-0.005	0.29
17.3	-0.005	0.29
17.3	-0.005	0.289
17.3	-0.005	0.289
17.3	-0.005	0.289
17.3	-0.005	0.289
17.3	-0.005	0.289
17.3	-0.005	0.289
17.3	-0.006666667	0.289
17.3	-0.006666667	0.289
17.3	-0.005	0.289
17.3	-0.005	0.289
17.3	-0.005	0.289
17.3	-0.005	0.289
17.3	-0.005	0.289
17.3	-0.005	0.289
17.3	-0.005	0.289
17.3	-0.005	0.288
17.3	-0.005	0.288
17.3	-0.005	0.288
17.3	-0.005	0.288
17.3	-0.005	0.288
17.3	-0.005	0.288
17.3	-0.005	0.288
17.3	-0.005	0.288
17.3	-0.005	0.288
17.2	-0.005	0.288
17.3	-0.005	0.288
17.2	-0.003333333	0.288
17.2	-0.003333333	0.288
17.2	-0.003333333	0.288
17.2	-0.003333333	0.288
17.2	-0.003333333	0.288
17.2	-0.003333333	0.288
17.2	-0.003333333	0.288
17.2	-0.003333333	0.288
17.2	-0.003333333	0.288
17.2	-0.003333333	0.288
17.2	-0.003333333	0.287
17.2	-0.003333333	0.287
17.2	-0.005	0.287
17.2	-0.005	0.287
17.2	-0.005	0.287
17.3	-0.005	0.287
17.3	-0.005	0.287
17.3	-0.006666667	0.287
17.3	-0.005	0.287
17.3	-0.005	0.287
17.3	-0.005	0.287
17.3	-0.005	0.287
17.3	-0.006666667	0.287
17.3	-0.006666667	0.287
17.3	-0.005	0.287
17.3	-0.005	0.286
17.3	-0.005	0.286
17.3	-0.005	0.286
17.3	-0.005	0.286
17.3	-0.005	0.286
17.3	-0.006666667	0.286
17.3	-0.006666667	0.286
17.3	-0.006666667	0.286
17.4	-0.005	0.286
17.4	-0.006666667	0.286
17.4	-0.006666667	0.286
17.4	-0.005	0.286
17.4	-0.005	0.286
17.4	-0.005	0.286
17.3	-0.005	0.286
17.3	-0.005	0.285
17.3	-0.005	0.285
17.3	-0.005	0.285
17.3	-0.005	0.285
17.3	-0.005	0.285
17.3	-0.003333333	0.285
17.3	-0.005	0.285
17.3	-0.005	0.285
17.3	-0.005	0.285
17.3	-0.005	0.285
17.3	-0.005	0.285
17.3	-0.005	0.285
17.3	-0.005	0.285
17.3	-0.006666667	0.285
17.3	-0.006666667	0.285
17.3	-0.005	0.285
17.3	-0.005	0.285
17.3	-0.005	0.284
17.3	-0.005	0.284
17.3	-0.005	0.284
17.3	-0.005	0.284
17.3	-0.005	0.284
17.3	-0.005	0.284
17.3	-0.005	0.284
17.3	-0.005	0.284
17.3	-0.005	0.284
17.3	-0.005	0.284
17.3	-0.005	0.284
17.4	-0.005	0.284
17.3	-0.005	0.284
17.3	-0.005	0.284
17.3	-0.005	0.284
17.3	-0.005	0.283
17.3	-0.005	0.283
17.3	-0.005	0.283
17.3	-0.005	0.283
17.3	-0.005	0.283
17.3	-0.005	0.283
17.3	-0.005	0.283
17.3	-0.005	0.283
17.3	-0.005	0.283
17.2	-0.005	0.283
17.2	-0.003333333	0.283
17.2	-0.005	0.283
17.2	-0.003333333	0.283
17.2	-0.003333333	0.283
17.2	-0.003333333	0.283
17.2	-0.008333333	0.283
16.9	-0.21	0.28
11.6	-0.28	0.277
7.1	-0.318333333	0.274
5.9	-0.466666667	0.268
4.7	-0.558333333	0.262
3.5	-0.601666667	0.255
3.1	-0.641666667	0.248
2.7	-0.67	0.241
2.4	-0.68	0.233
2.0	-0.676666667	0.226
1.9	-0.671666667	0.218
1.9	-0.665	0.211
1.8	-0.655	0.204
1.8	-0.643333333	0.196
1.8	-0.631666667	0.189
1.8	-0.62	0.183
1.8	-0.605	0.176
1.8	-0.585	0.169
1.8	-0.566666667	0.163
1.8	-0.548333333	0.157
1.8	-0.526666667	0.151
1.7	-0.505	0.145
1.6	-0.485	0.14
1.5	-0.471666667	0.135
1.5	-0.456666667	0.13
1.4	-0.445	0.125
1.3	-0.433333333	0.12
1.2	-0.425	0.115
1.1	-0.42	0.11
1.0	-0.416666667	0.106
1.0	-0.41	0.101
1.0	-0.4	0.097
0.9	-0.386666667	0.093
0.9	-0.375	0.088
0.8	-0.363333333	0.084
0.8	-0.353333333	0.08
0.8	-0.346666667	0.076
0.8	-0.335	0.073
0.7	-0.325	0.069
0.7	-0.313333333	0.066
0.7	-0.3	0.062
0.7	-0.29	0.059
0.7	-0.276666667	0.056
0.7	-0.265	0.053
0.7	-0.253333333	0.05
0.6	-0.243333333	0.048
0.6	-0.233333333	0.045
0.6	-0.223333333	0.042
0.6	-0.215	0.04
0.6	-0.203333333	0.038
0.6	-0.193333333	0.036
0.6	-0.185	0.034
0.5	-0.18	0.032
0.5	-0.17	0.03
0.5	-0.158333333	0.028
0.5	-0.153333333	0.026
0.4	-0.145	0.024
0.4	-0.138333333	0.023
0.4	-0.133333333	0.021
0.4	-0.131666667	0.02
0.4	-0.126666667	0.019
0.4	-0.12	0.017
0.4	-0.115	0.016
0.3	-0.11	0.015
0.4	-0.108333333	0.014
0.3	-0.1	0.012
0.3	-0.093333333	0.011
0.3	-0.088333333	0.01
0.3	-0.083333333	0.009
0.3	-0.08	0.009
0.3	-0.076666667	0.008
0.3	-0.071666667	0.007
0.3	-0.068333333	0.006
0.3	-0.063333333	0.005
0.2	-0.06	0.005
0.3	-0.06	0.004
0.3	-0.056666667	0.003
0.3	-0.055	0.003
0.3	-0.053333333	0.002
0.3	-0.053333333	0.0
0.3	-0.051666667	0.0
0.3	-0.051666667	0.0
0.3	-0.053333333	0.0
0.4	-0.05	0.0
0.5	-0.05	0.0
0.6	-0.046666667	0.0
0.7	-0.043333333	0.0
0.8	-0.036666667	0.0
1.0	-0.03	0.0
1.1	-0.021666667	0.001
1.2	-0.013333333	0.001
1.3	-0.005	0.002
1.5	0.001666667	0.003
1.7	0.01	0.004
1.8	0.018333333	0.005
2.0	0.028333333	0.006
2.3	0.04	0.007
2.5	0.051666667	0.009
2.7	0.181666667	0.011
3.0	0.201666667	0.013
3.3	0.221666667	0.015
3.6	0.243333333	0.018
3.9	0.265	0.02
4.2	0.283333333	0.023
4.5	0.303333333	0.026
4.9	0.323333333	0.029
5.2	0.34	0.033
5.5	0.351666667	0.036
5.8	0.363333333	0.04
6.1	0.37	0.044
6.3	0.375	0.047
6.6	0.38	0.051
6.8	0.383333333	0.055
7.0	0.388333333	0.059
7.3	0.393333333	0.063
7.5	0.396666667	0.067
7.7	0.401666667	0.071
7.9	0.405	0.075
8.2	0.408333333	0.079
8.4	0.411666667	0.083
8.6	0.416666667	0.087
8.9	0.42	0.091
9.1	0.423333333	0.096
9.4	0.431666667	0.1
9.6	0.436666667	0.104
9.9	0.44	0.109
10.2	0.446666667	0.113
10.5	0.451666667	0.118
10.7	0.458333333	0.122
11.0	0.463333333	0.127
11.3	0.466666667	0.132
11.6	0.473333333	0.136
11.9	0.478333333	0.141
12.2	0.483333333	0.146
12.5	0.486666667	0.151
12.8	0.49	0.156
13.1	0.491666667	0.161
13.3	0.493333333	0.166
13.6	0.493333333	0.171
13.8	0.491666667	0.176
14.1	0.49	0.18
14.3	0.486666667	0.185
14.5	0.481666667	0.19
14.7	0.476666667	0.195
14.9	0.471666667	0.199
15.1	0.465	0.204
15.3	0.456666667	0.208
15.4	0.448333333	0.212
15.6	0.438333333	0.216
15.7	0.428333333	0.22
15.8	0.418333333	0.224
16.0	0.406666667	0.228
16.1	0.395	0.232
16.2	0.383333333	0.235
16.3	0.371666667	0.239
16.4	0.36	0.242
16.5	0.35	0.245
16.6	0.338333333	0.248
16.7	0.326666667	0.251
16.8	0.315	0.254
16.8	0.303333333	0.257
16.9	0.29	0.259
17.0	0.278333333	0.262
17.0	0.266666667	0.264
17.1	0.255	0.266
17.1	0.243333333	0.268
17.2	0.23	0.27
17.2	0.218333333	0.272
17.2	0.205	0.274
17.2	0.191666667	0.275
17.3	0.178333333	0.277
17.3	0.166666667	0.278
17.3	0.153333333	0.279
17.3	0.141666667	0.28
17.3	0.128333333	0.281
17.3	0.116666667	0.282
17.3	0.105	0.283
17.3	0.095	0.283
17.3	0.083333333	0.284
17.3	0.073333333	0.284
17.3	0.065	0.285
17.2	0.056666667	0.285
17.2	0.048333333	0.285
17.2	0.041666667	0.286
17.2	0.036666667	0.286
17.3	0.033333333	0.286
17.3	0.03	0.286
17.3	0.026666667	0.286
17.3	0.025	0.287
17.3	0.023333333	0.287
17.3	0.021666667	0.287
17.3	0.021666667	0.287
17.3	0.021666667	0.288
17.3	0.021666667	0.288
17.3	0.021666667	0.288
17.2	0.021666667	0.288
17.2	0.023333333	0.289
17.2	0.023333333	0.289
17.2	0.023333333	0.289
17.2	0.023333333	0.289
17.2	0.025	0.29
17.2	0.025	0.29
17.3	0.025	0.29
17.3	0.025	0.29
17.3	0.025	0.291
17.3	0.025	0.291
17.3	0.025	0.291
17.3	0.025	0.292
17.3	0.023333333	0.292
17.3	0.023333333	0.292
17.4	0.021666667	0.292
17.3	0.021666667	0.292
17.4	0.02	0.293
17.4	0.02	0.293
17.4	0.02	0.293
17.4	0.018333333	0.293
17.4	0.018333333	0.293
17.4	0.016666667	0.293
17.4	0.016666667	0.294
17.4	0.016666667	0.294
17.4	0.015	0.294
17.4	0.015	0.294
17.4	0.013333333	0.294
17.4	0.013333333	0.294
17.5	0.011666667	0.294
17.5	0.01	0.294
17.5	0.01	0.295
17.5	0.01	0.295
17.5	0.01	0.295
17.4	0.01	0.295
17.4	0.01	0.295
17.4	0.01	0.295
17.4	0.008333333	0.295
17.4	0.006666667	0.295
17.4	0.006666667	0.295
17.4	0.006666667	0.295
17.4	0.006666667	0.295
17.4	0.006666667	0.296
17.4	0.008333333	0.296
17.4	0.008333333	0.296
17.3	0.008333333	0.296
17.3	0.006666667	0.296
17.3	0.005	0.296
17.3	0.0	0.296
17.3	0.0	0.296
17.4	0.0	0.296
17.3	0.0	0.296
17.3	-0.001666667	0.296
17.3	-0.001666667	0.296
17.4	-0.001666667	0.296
17.4	-0.001666667	0.296
17.3	-0.001666667	0.296
17.3	-0.003333333	0.296
17.3	-0.005	0.296
17.3	-0.005	0.296
17.3	-0.005	0.296
17.3	-0.005	0.296
17.3	-0.005	0.296
17.3	-0.005	0.295
17.3	-0.005	0.295
17.3	-0.005	0.295
17.3	-0.005	0.295
17.3	-0.005	0.295
17.3	-0.005	0.295
17.3	-0.005	0.295
17.3	-0.005	0.295
17.3	-0.005	0.295
17.3	-0.005	0.295
17.3	-0.006666667	0.295
17.3	-0.005	0.295
17.4	-0.005	0.295
17.3	-0.005	0.295
17.3	-0.005	0.295
17.4	-0.005	0.294
17.3	-0.005	0.294
17.3	-0.005	0.294
17.3	-0.003333333	0.294
17.3	-0.003333333	0.295
17.3	-0.001666667	0.295
17.3	0.0	0.295
17.3	0.0	0.295
17.3	0.0	0.295
17.3	0.001666667	0.295
17.3	0.001666667	0.295
17.4	0.003333333	0.295
17.3	0.005	0.295
17.4	0.005	0.296
17.4	0.005	0.296
17.4	0.006666667	0.296
17.4	0.006666667	0.296
17.4	0.006666667	0.296
17.4	0.006666667	0.296
17.4	0.008333333	0.296
17.4	0.008333333	0.296
17.4	0.008333333	0.296
17.4	0.008333333	0.297
17.5	0.008333333	0.297
17.5	0.006666667	0.297
17.5	0.005	0.297
17.5	0.003333333	0.297
17.5	0.003333333	0.297
17.5	0.003333333	0.297
17.5	0.001666667	0.297
17.5	0.001666667	0.297
17.5	-0.001666667	0.297
17.5	-0.001666667	0.297
17.5	-0.001666667	0.297
17.5	-0.001666667	0.297
17.5	-0.003333333	0.297
17.5	-0.003333333	0.297
17.5	-0.003333333	0.297
17.4	-0.005	0.297
17.5	-0.005	0.296
17.5	-0.005	0.296
17.4	-0.003333333	0.296
17.5	-0.003333333	0.296
17.5	-0.003333333	0.296
17.5	-0.001666667	0.296
17.5	-0.001666667	0.297
17.5	0.0	0.297
17.5	0.0	0.297
17.5	0.0	0.297
17.4	0.0	0.297
17.5	0.001666667	0.297
17.5	0.001666667	0.297
17.5	0.001666667	0.297
17.5	0.003333333	0.297
17.5	0.003333333	0.297
17.5	0.003333333	0.297
17.5	0.003333333	0.297
17.5	0.003333333	0.297
17.5	0.003333333	0.297
17.6	0.003333333	0.297
17.6	0.003333333	0.298
17.6	0.001666667	0.298
17.6	0.001666667	0.298
17.6	0.0	0.298
17.6	-0.003333333	0.297
17.6	-0.003333333	0.297
17.7	-0.003333333	0.297
17.6	-0.003333333	0.297
17.6	-0.003333333	0.297
17.6	-0.003333333	0.297
17.6	-0.005	0.297
17.6	-0.005	0.297
17.6	-0.005	0.297
17.6	-0.006666667	0.297
17.6	-0.006666667	0.297
17.6	-0.006666667	0.297
17.7	-0.006666667	0.297
17.7	-0.006666667	0.297
17.7	-0.006666667	0.297
17.7	-0.006666667	0.296
17.7	-0.006666667	0.296
17.7	-0.006666667	0.296
17.6	-0.008333333	0.296
17.6	-0.008333333	0.296
17.6	-0.006666667	0.296
17.6	-0.006666667	0.296
17.6	-0.005	0.296
17.6	-0.003333333	0.296
17.6	-0.003333333	0.296
17.6	-0.001666667	0.296
17.6	-0.001666667	0.296
17.6	0.0	0.297
17.6	0.0	0.297
17.6	0.0	0.297
17.6	0.0	0.297
17.6	0.0	0.297
17.6	0.0	0.297
17.6	0.0	0.297
17.7	0.0	0.297
17.7	0.0	0.297
17.6	-0.006666667	0.297
17.6	-0.006666667	0.297
17.6	-0.005	0.297
17.6	-0.005	0.296
17.6	-0.005	0.296
17.6	-0.005	0.296
17.6	-0.005	0.296
17.6	-0.006666667	0.296
17.6	-0.006666667	0.296
17.6	-0.006666667	0.296
17.6	-0.006666667	0.296
17.6	-0.006666667	0.296
17.6	-0.006666667	0.296
17.6	-0.005	0.296
17.6	-0.005	0.296
17.6	-0.005	0.296
17.6	-0.005	0.296
17.6	-0.005	0.296
17.6	-0.003333333	0.296
17.6	-0.003333333	0.296
17.6	-0.003333333	0.296
17.6	-0.003333333	0.296
17.6	-0.001666667	0.296
17.6	-0.001666667	0.296
17.6	-0.001666667	0.296
17.5	-0.001666667	0.296
17.5	-0.001666667	0.296
17.5	0.0	0.296
17.5	0.0	0.296
17.5	0.0	0.296
17.5	0.0	0.296
17.5	0.0	0.296
17.5	0.0	0.296
17.5	0.001666667	0.296
17.5	0.001666667	0.296
17.5	0.001666667	0.296
17.5	0.001666667	0.296
17.6	0.001666667	0.296
17.6	0.001666667	0.296
17.6	0.001666667	0.296
17.6	0.001666667	0.296
17.6	0.001666667	0.296
17.6	0.001666667	0.296
17.6	0.001666667	0.296
17.6	-0.001666667	0.296
17.6	-0.006666667	0.296
17.6	-0.008333333	0.296
17.6	-0.01	0.296
17.6	-0.01	0.296
17.6	-0.01	0.296
17.6	-0.01	0.296
17.6	-0.01	0.296
17.6	-0.01	0.296
17.6	-0.01	0.295
17.6	-0.008333333	0.295
17.6	-0.011666667	0.295
17.6	-0.011666667	0.295
17.6	-0.013333333	0.295
17.6	-0.016666667	0.295
17.6	-0.016666667	0.295
17.6	-0.016666667	0.294
17.6	-0.016666667	0.294
17.6	-0.016666667	0.294
17.5	-0.018333333	0.294
17.5	-0.016666667	0.294
17.5	-0.016666667	0.293
17.5	-0.016666667	0.293
17.5	-0.015	0.293
17.5	-0.013333333	0.293
17.5	-0.013333333	0.293
17.5	-0.011666667	0.293
17.5	-0.01	0.293
17.4	-0.01	0.293
17.4	-0.008333333	0.293
17.4	-0.008333333	0.293
17.4	-0.006666667	0.293
17.4	-0.006666667	0.293
17.4	-0.006666667	0.293
17.4	-0.005	0.293
17.4	-0.005	0.293
17.5	-0.005	0.293
17.5	-0.005	0.293
17.5	-0.003333333	0.293
17.5	-0.003333333	0.293
17.5	-0.003333333	0.293
17.5	-0.003333333	0.293
17.5	-0.003333333	0.293
17.5	-0.003333333	0.293
17.5	-0.001666667	0.293
17.5	-0.001666667	0.293
17.5	-0.001666667	0.293
17.5	-0.003333333	0.293
17.5	-0.003333333	0.293
17.5	-0.005	0.293
17.5	-0.006666667	0.293
17.5	-0.006666667	0.293
17.5	-0.006666667	0.292
17.5	-0.006666667	0.292
17.5	-0.005	0.292
17.5	-0.005	0.292
17.5	-0.006666667	0.292
17.5	-0.005	0.292
17.5	-0.005	0.292
17.4	-0.005	0.292
17.4	-0.005	0.292
17.4	-0.003333333	0.292
17.4	-0.01	0.292
17.3	-0.211666667	0.29
11.5	-0.278333333	0.287
7.1	-0.321666667	0.283
5.9	-0.47	0.278
4.7	-0.561666667	0.272
3.6	-0.605	0.265
3.1	-0.648333333	0.258
2.7	-0.668333333	0.25
2.4	-0.675	0.243
2.2	-0.675	0.235
2.0	-0.666666667	0.228
1.9	-0.656666667	0.22
1.8	-0.646666667	0.213
1.7	-0.633333333	0.206
1.6	-0.618333333	0.199
1.6	-0.605	0.193
1.6	-0.591666667	0.186
1.6	-0.581666667	0.179
1.6	-0.573333333	0.173
1.6	-0.558333333	0.167
1.6	-0.543333333	0.161
1.6	-0.53	0.155
1.6	-0.511666667	0.149
1.6	-0.493333333	0.144
1.6	-0.475	0.138
1.5	-0.46	0.133
1.5	-0.438333333	0.128
1.4	-0.425	0.124
1.4	-0.411666667	0.119
1.3	-0.401666667	0.115
1.2	-0.391666667	0.11
1.1	-0.38	0.106
1.0	-0.375	0.102
1.0	-0.368333333	0.098
0.9	-0.363333333	0.094
0.9	-0.355	0.09
0.8	-0.343333333	0.086
0.8	-0.333333333	0.082
0.8	-0.323333333	0.079
0.7	-0.311666667	0.075
0.7	-0.303333333	0.072
0.7	-0.293333333	0.069
0.7	-0.283333333	0.065
0.6	-0.273333333	0.062
0.6	-0.266666667	0.059
0.6	-0.256666667	0.057
0.6	-0.248333333	0.054
0.6	-0.236666667	0.051
0.5	-0.225	0.049
0.5	-0.221666667	0.046
0.5	-0.213333333	0.044
0.5	-0.201666667	0.041
0.5	-0.191666667	0.039
0.4	-0.185	0.037
0.4	-0.175	0.035
0.4	-0.168333333	0.033
0.4	-0.161666667	0.032
0.4	-0.153333333	0.03
